"","Date","Open","High","Low","Close","Volume","Adj.Close","DayOfWeek","MonthOfYear","Year","CloseChange","PercentCloseChange"
"174",1985-12-19,209.809998,210.130005,209.25,210.020004,130200000,210.020004,"4---Thursday","12","1985",0.210005999999993,0.100572770466667
"175",1985-12-20,210.020004,211.770004,210.020004,210.940002,170300000,210.940002,"5---Friday","12","1985",0.919997999999993,0.440148302743307
"176",1985-12-23,210.570007,210.940002,208.440002,208.570007,107900000,208.570007,"1---Monday","12","1985",-2.36999499999999,-1.12889157731836
"177",1985-12-24,208.570007,208.570007,206.440002,207.139999,78300000,207.139999,"2---Tuesday","12","1985",-1.43000800000002,-0.688928049224383
"178",1985-12-26,207.139999,207.759995,207.050003,207.649994,62050000,207.649994,"4---Thursday","12","1985",0.509995000000004,0.247402252097616
"179",1985-12-27,207.649994,209.619995,207.649994,209.610001,81560000,209.610001,"5---Friday","12","1985",1.96000700000002,0.948467000681364
"180",1985-12-30,209.610001,210.699997,209.169998,210.679993,91970000,210.679993,"1---Monday","12","1985",1.06999199999998,0.512915006409489
"181",1985-12-31,210.679993,211.610001,210.679993,211.279999,112700000,211.279999,"2---Tuesday","12","1985",0.600006000000008,0.286153195359944
"182",1986-01-02,211.279999,211.279999,208.929993,209.589996,98960000,209.589996,"4---Thursday","01","1986",-1.69000299999999,-0.803691748162882
"183",1986-01-03,209.589996,210.880005,209.509995,210.880005,1.05e+08,210.880005,"5---Friday","01","1986",1.290009,0.618442410823958
"184",1986-01-06,210.880005,210.979996,209.929993,210.649994,99610000,210.649994,"1---Monday","01","1986",-0.230011000000019,-0.109591668820486
"185",1986-01-07,210.649994,213.800003,210.649994,213.800003,1.53e+08,213.800003,"2---Tuesday","01","1986",3.15000900000001,1.50250850949226
"186",1986-01-08,213.800003,214.570007,207.490005,207.970001,180300000,207.970001,"3---Wednesday","01","1986",-5.83000200000001,-2.7396625553619
"187",1986-01-09,207.970001,207.970001,204.509995,206.110001,176500000,206.110001,"4---Thursday","01","1986",-1.85999999999999,-0.898680963914179
"188",1986-01-10,206.110001,207.330002,205.520004,205.960007,122800000,205.960007,"5---Friday","01","1986",-0.149994000000021,-0.0731285648036347
"189",1986-01-13,205.960007,206.830002,205.520004,206.720001,108700000,206.720001,"1---Monday","01","1986",0.759994000000006,0.370801119264211
"190",1986-01-14,206.720001,207.369995,206.059998,206.639999,113900000,206.639999,"2---Tuesday","01","1986",-0.0800020000000075,-0.0388887806781643
